2025-06-21 06:42:13,111 - alert_engine - INFO - 🚀 Enhanced Alert Engine initialized with Rocket Alert API
2025-06-21 06:44:29,920 - __main__ - INFO - ✅ API Connection established
2025-06-21 06:44:30,035 - __main__ - INFO - Status: 🟢 מחובר ל-API
2025-06-21 06:44:30,037 - alert_engine - INFO - ✅ Connected to Rocket Alert API
2025-06-21 06:44:30,038 - __main__ - INFO - Status: 🟡 מפעיל מערכת ניטור...
2025-06-21 06:44:30,039 - alert_engine - INFO - ✅ Alert monitoring started successfully
2025-06-21 06:44:30,113 - __main__ - INFO - 🚀 Auto-started monitoring
2025-06-21 06:44:30,116 - __main__ - WARNING - ❌ API Connection lost
2025-06-21 06:44:30,241 - __main__ - INFO - Status: 🔴 מנותק מ-API
2025-06-21 06:44:30,246 - alert_engine - WARNING - ❌ Disconnected from Rocket Alert API
2025-06-21 06:44:30,247 - rocket_api_bridge - WARNING - Node.js process finished with code: 1
2025-06-21 06:44:30,247 - alert_engine - ERROR - API Error: API process crashed with code: 1
2025-06-21 06:44:30,247 - __main__ - ERROR - Alert Engine Error: שגיאת API: API process crashed with code: 1
2025-06-21 06:44:30,249 - __main__ - INFO - Status: ⚠️ שגיאה בחיבור ל-API
2025-06-21 06:45:00,213 - alert_engine - INFO - 🚀 Enhanced Alert Engine initialized with Rocket Alert API
2025-06-21 06:45:00,216 - alert_engine - INFO - 📂 Loaded 0 alerts from history
2025-06-21 06:45:01,734 - root - WARNING - The style 'Fusion' does not exist.
2025-06-21 06:45:02,529 - __main__ - INFO - 🚨 Enhanced Red Alert Desktop App initialized successfully!
2025-06-21 06:45:04,555 - rocket_api_bridge - INFO - 🚀 Node.js API bridge started successfully
2025-06-21 06:45:04,556 - __main__ - INFO - ✅ API Connection established
2025-06-21 06:45:04,629 - __main__ - INFO - Status: 🟢 מחובר ל-API
2025-06-21 06:45:04,630 - alert_engine - INFO - ✅ Connected to Rocket Alert API
2025-06-21 06:45:04,630 - __main__ - INFO - Status: 🟡 מפעיל מערכת ניטור...
2025-06-21 06:45:04,632 - alert_engine - INFO - ✅ Alert monitoring started successfully
2025-06-21 06:45:04,695 - __main__ - INFO - 🚀 Auto-started monitoring
2025-06-21 06:45:04,699 - __main__ - WARNING - ❌ API Connection lost
2025-06-21 06:45:04,763 - __main__ - INFO - Status: 🔴 מנותק מ-API
2025-06-21 06:45:04,764 - alert_engine - WARNING - ❌ Disconnected from Rocket Alert API
2025-06-21 06:45:04,765 - rocket_api_bridge - WARNING - Node.js process finished with code: 1
2025-06-21 06:45:04,765 - alert_engine - ERROR - API Error: API process crashed with code: 1
2025-06-21 06:45:04,765 - __main__ - ERROR - Alert Engine Error: שגיאת API: API process crashed with code: 1
2025-06-21 06:45:04,766 - __main__ - INFO - Status: ⚠️ שגיאה בחיבור ל-API
2025-06-21 06:46:38,972 - alert_engine - INFO - 🚀 Enhanced Alert Engine initialized with Rocket Alert API
2025-06-21 06:46:38,974 - alert_engine - INFO - 📂 Loaded 0 alerts from history
2025-06-21 06:46:40,497 - root - WARNING - The style 'Fusion' does not exist.
2025-06-21 06:46:41,280 - __main__ - INFO - 🚨 Enhanced Red Alert Desktop App initialized successfully!
2025-06-21 06:46:43,313 - rocket_api_bridge - INFO - 🚀 Node.js API bridge started successfully
2025-06-21 06:46:43,313 - __main__ - INFO - ✅ API Connection established
2025-06-21 06:46:43,410 - __main__ - INFO - Status: 🟢 מחובר ל-API
2025-06-21 06:46:43,412 - alert_engine - INFO - ✅ Connected to Rocket Alert API
2025-06-21 06:46:43,412 - __main__ - INFO - Status: 🟡 מפעיל מערכת ניטור...
2025-06-21 06:46:43,417 - alert_engine - INFO - ✅ Alert monitoring started successfully
2025-06-21 06:46:43,502 - __main__ - INFO - 🚀 Auto-started monitoring
2025-06-21 06:46:43,506 - __main__ - WARNING - ❌ API Connection lost
2025-06-21 06:46:43,608 - __main__ - INFO - Status: 🔴 מנותק מ-API
2025-06-21 06:46:43,610 - alert_engine - WARNING - ❌ Disconnected from Rocket Alert API
2025-06-21 06:46:43,611 - rocket_api_bridge - WARNING - Node.js process finished with code: 1
2025-06-21 06:46:43,611 - alert_engine - ERROR - API Error: API process crashed with code: 1
2025-06-21 06:46:43,612 - __main__ - ERROR - Alert Engine Error: שגיאת API: API process crashed with code: 1
2025-06-21 06:46:43,613 - __main__ - INFO - Status: ⚠️ שגיאה בחיבור ל-API
2025-06-21 06:47:20,128 - __main__ - INFO - Setting changed: volume = 0.28
2025-06-21 06:47:21,386 - __main__ - INFO - 🔊 Testing sound system...
2025-06-21 06:47:25,059 - __main__ - INFO - 🔊 Testing sound system...
2025-06-21 06:47:25,061 - __main__ - INFO - 📢 Testing notification system...
2025-06-21 06:47:25,064 - __main__ - INFO - 🗣️ Testing TTS system...
2025-06-21 06:47:26,749 - __main__ - INFO - TTS ready: 1 files
2025-06-21 06:47:27,689 - __main__ - INFO - Setting changed: tts_voice = he-IL-AvriNeural
2025-06-21 06:47:28,858 - __main__ - INFO - 🔊 Testing sound system...
2025-06-21 06:47:29,025 - __main__ - INFO - 📢 Testing notification system...
2025-06-21 06:47:29,028 - __main__ - INFO - 🗣️ Testing TTS system...
2025-06-21 06:47:29,428 - __main__ - ERROR - Playback Error: Alert sound error: Audio device hasn't been opened
2025-06-21 06:47:40,047 - alert_engine - INFO - 🚀 Enhanced Alert Engine initialized with Rocket Alert API
2025-06-21 06:47:40,048 - alert_engine - INFO - 📂 Loaded 0 alerts from history
2025-06-21 06:47:41,523 - root - WARNING - The style 'Fusion' does not exist.
2025-06-21 06:47:42,386 - __main__ - INFO - 🚨 Enhanced Red Alert Desktop App initialized successfully!
2025-06-21 06:47:44,419 - rocket_api_bridge - INFO - 🚀 Node.js API bridge started successfully
2025-06-21 06:47:44,419 - __main__ - INFO - ✅ API Connection established
2025-06-21 06:47:44,511 - __main__ - INFO - Status: 🟢 מחובר ל-API
2025-06-21 06:47:44,512 - alert_engine - INFO - ✅ Connected to Rocket Alert API
2025-06-21 06:47:44,513 - __main__ - INFO - Status: 🟡 מפעיל מערכת ניטור...
2025-06-21 06:47:44,514 - alert_engine - INFO - ✅ Alert monitoring started successfully
2025-06-21 06:47:44,594 - __main__ - INFO - 🚀 Auto-started monitoring
2025-06-21 06:47:44,596 - __main__ - WARNING - ❌ API Connection lost
2025-06-21 06:47:44,663 - __main__ - INFO - Status: 🔴 מנותק מ-API
2025-06-21 06:47:44,666 - alert_engine - WARNING - ❌ Disconnected from Rocket Alert API
2025-06-21 06:47:44,666 - rocket_api_bridge - WARNING - Node.js process finished with code: 1
2025-06-21 06:47:44,666 - alert_engine - ERROR - API Error: API process crashed with code: 1
2025-06-21 06:47:44,667 - __main__ - ERROR - Alert Engine Error: שגיאת API: API process crashed with code: 1
2025-06-21 06:47:44,668 - __main__ - INFO - Status: ⚠️ שגיאה בחיבור ל-API
2025-06-21 06:49:20,349 - __main__ - INFO - 🚪 Quitting application...
2025-06-21 06:49:20,350 - __main__ - WARNING - ❌ API Connection lost
2025-06-21 06:49:20,459 - __main__ - INFO - Status: 🔴 מנותק מ-API
2025-06-21 06:49:20,462 - alert_engine - WARNING - ❌ Disconnected from Rocket Alert API
2025-06-21 06:49:20,462 - rocket_api_bridge - INFO - 🛑 API bridge stopped
2025-06-21 06:49:20,463 - __main__ - INFO - Status: 🔴 מערכת ניטור מופסקת
2025-06-21 06:49:20,464 - alert_engine - INFO - 🛑 Alert monitoring stopped
2025-06-21 06:49:20,465 - __main__ - WARNING - ❌ API Connection lost
2025-06-21 06:49:20,579 - __main__ - INFO - Status: 🔴 מנותק מ-API
2025-06-21 06:49:20,581 - alert_engine - WARNING - ❌ Disconnected from Rocket Alert API
2025-06-21 06:49:20,581 - rocket_api_bridge - INFO - 🛑 API bridge stopped
2025-06-21 06:49:20,604 - __main__ - INFO - ✅ Cleanup completed
2025-06-21 06:49:33,463 - alert_engine - INFO - 🚀 Enhanced Alert Engine initialized with Rocket Alert API
2025-06-21 06:49:33,465 - alert_engine - INFO - 📂 Loaded 0 alerts from history
2025-06-21 06:49:35,324 - root - WARNING - The style 'Fusion' does not exist.
2025-06-21 06:49:43,552 - rocket_api_bridge - INFO - ✅ Copied API file to temp directory: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_glsa7d_z\rocket_alert_api.js
2025-06-21 06:49:43,556 - rocket_api_bridge - INFO - ✅ Node.js script created at: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_glsa7d_z\api_bridge.js
2025-06-21 06:49:43,557 - alert_engine - INFO - 🚀 Enhanced Alert Engine initialized with Rocket Alert API
2025-06-21 06:49:43,560 - alert_engine - INFO - 📂 Loaded 0 alerts from history
2025-06-21 06:49:45,534 - root - WARNING - The style 'Fusion' does not exist.
2025-06-21 06:49:46,385 - __main__ - INFO - 🚨 Enhanced Red Alert Desktop App initialized successfully!
2025-06-21 06:49:48,421 - rocket_api_bridge - INFO - 🚀 Node.js API bridge started successfully
2025-06-21 06:49:48,422 - __main__ - INFO - ✅ API Connection established
2025-06-21 06:49:48,514 - __main__ - INFO - Status: 🟢 מחובר ל-API
2025-06-21 06:49:48,515 - alert_engine - INFO - ✅ Connected to Rocket Alert API
2025-06-21 06:49:48,515 - __main__ - INFO - Status: 🟡 מפעיל מערכת ניטור...
2025-06-21 06:49:48,517 - alert_engine - INFO - ✅ Alert monitoring started successfully
2025-06-21 06:49:48,586 - __main__ - INFO - 🚀 Auto-started monitoring
2025-06-21 06:50:13,554 - rocket_api_bridge - INFO - 📤 Command sent: getDailyStats
2025-06-21 06:50:13,556 - rocket_api_bridge - INFO - 📤 Command sent: getMostTargetedLocations
2025-06-21 06:50:15,781 - __main__ - INFO - Setting changed: notifications_enabled = False
2025-06-21 06:50:16,320 - __main__ - INFO - Setting changed: notifications_enabled = True
2025-06-21 06:50:21,895 - __main__ - WARNING - ❌ API Connection lost
2025-06-21 06:50:21,972 - __main__ - INFO - Status: 🔴 מנותק מ-API
2025-06-21 06:50:21,974 - alert_engine - WARNING - ❌ Disconnected from Rocket Alert API
2025-06-21 06:50:21,975 - rocket_api_bridge - INFO - 🛑 API bridge stopped
2025-06-21 06:50:21,976 - __main__ - INFO - Status: 🔴 מערכת ניטור מופסקת
2025-06-21 06:50:21,977 - alert_engine - INFO - 🛑 Alert monitoring stopped
2025-06-21 06:50:22,030 - __main__ - WARNING - ❌ API Connection lost
2025-06-21 06:50:22,091 - __main__ - INFO - Status: 🔴 מנותק מ-API
2025-06-21 06:50:22,093 - alert_engine - WARNING - ❌ Disconnected from Rocket Alert API
2025-06-21 06:50:22,093 - rocket_api_bridge - ERROR - Node.js process error: ProcessError.Crashed
2025-06-21 06:50:22,094 - alert_engine - ERROR - API Error: Node.js process error: ProcessError.Crashed
2025-06-21 06:50:22,095 - __main__ - ERROR - Alert Engine Error: שגיאת API: Node.js process error: ProcessError.Crashed
2025-06-21 06:50:22,099 - __main__ - INFO - Status: ⚠️ שגיאה בחיבור ל-API
2025-06-21 06:50:22,100 - __main__ - WARNING - ❌ API Connection lost
2025-06-21 06:50:22,162 - __main__ - INFO - Status: 🔴 מנותק מ-API
2025-06-21 06:50:22,164 - alert_engine - WARNING - ❌ Disconnected from Rocket Alert API
2025-06-21 06:50:22,164 - rocket_api_bridge - WARNING - Node.js process finished with code: 62097
2025-06-21 06:50:22,165 - alert_engine - ERROR - API Error: API process crashed with code: 62097
2025-06-21 06:50:22,165 - __main__ - ERROR - Alert Engine Error: שגיאת API: API process crashed with code: 62097
2025-06-21 06:50:22,166 - __main__ - INFO - Status: ⚠️ שגיאה בחיבור ל-API
2025-06-21 06:50:54,454 - rocket_api_bridge - INFO - ✅ Copied API file to temp directory: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_bx7l7vgt\rocket_alert_api.js
2025-06-21 06:50:54,456 - rocket_api_bridge - INFO - ✅ package.json created at: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_bx7l7vgt\package.json
2025-06-21 06:50:54,458 - rocket_api_bridge - INFO - ✅ Node.js script created at: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_bx7l7vgt\api_bridge.js
2025-06-21 06:50:54,459 - alert_engine - INFO - 🚀 Enhanced Alert Engine initialized with Rocket Alert API
2025-06-21 06:50:54,461 - alert_engine - INFO - 📂 Loaded 0 alerts from history
2025-06-21 06:50:56,244 - root - WARNING - The style 'Fusion' does not exist.
2025-06-21 06:50:57,438 - __main__ - INFO - 🚨 Enhanced Red Alert Desktop App initialized successfully!
2025-06-21 06:50:59,445 - rocket_api_bridge - INFO - 🚀 Starting Node.js process: node api_bridge.js C:\Users\avrahamy\AppData\Local\Temp\rocket_api_bx7l7vgt
2025-06-21 06:50:59,473 - rocket_api_bridge - INFO - 🚀 Node.js API bridge started successfully
2025-06-21 06:50:59,473 - __main__ - INFO - ✅ API Connection established
2025-06-21 06:50:59,545 - __main__ - INFO - Status: 🟢 מחובר ל-API
2025-06-21 06:50:59,546 - alert_engine - INFO - ✅ Connected to Rocket Alert API
2025-06-21 06:50:59,547 - __main__ - INFO - Status: 🟡 מפעיל מערכת ניטור...
2025-06-21 06:50:59,548 - alert_engine - INFO - ✅ Alert monitoring started successfully
2025-06-21 06:50:59,601 - __main__ - INFO - 🚀 Auto-started monitoring
2025-06-21 06:50:59,604 - rocket_api_bridge - INFO - Node.js stdout: 🔧 Current working directory: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_bx7l7vgt
🔧 Script arguments: [
  'C:\\Program Files\\nodejs\\node.exe',
  'C:\\Users\\avrahamy\\AppData\\Local\\Temp\\rocket_api_bx7l7vgt\\api_bridge.js',
  'C:\\Users\\avrahamy\\AppData\\Local\\Temp\\rocket_api_bx7l7vgt'
]
🔧 Temp directory: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_bx7l7vgt
✅ Successfully loaded RocketAlertAPI
🚀 Starting Rocket Alert API Bridge...
🚀 Initializing API Bridge...
✅ API Bridge initialized successfully
📂 Results file: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_bx7l7vgt\api_results.json
📂 Command file: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_bx7l7vgt\api_command.json
🔄 Starting polling loop...
2025-06-21 06:50:59,606 - rocket_api_bridge - ERROR - Node.js stderr: EventSource polyfill not found. Install with: npm install eventsource
2025-06-21 06:51:41,868 - rocket_api_bridge - INFO - ✅ Copied API file to temp directory: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_qfxq054s\rocket_alert_api.js
2025-06-21 06:51:41,870 - rocket_api_bridge - INFO - ✅ package.json created at: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_qfxq054s\package.json
2025-06-21 06:51:41,872 - rocket_api_bridge - INFO - ✅ Node.js script created at: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_qfxq054s\api_bridge.js
2025-06-21 06:51:41,873 - alert_engine - INFO - 🚀 Enhanced Alert Engine initialized with Rocket Alert API
2025-06-21 06:51:41,874 - alert_engine - INFO - 📂 Loaded 0 alerts from history
2025-06-21 06:51:43,735 - root - WARNING - The style 'Fusion' does not exist.
2025-06-21 06:51:44,386 - __main__ - INFO - 🚨 Enhanced Red Alert Desktop App initialized successfully!
2025-06-21 06:51:46,387 - rocket_api_bridge - INFO - 🚀 Starting Node.js process: node api_bridge.js C:\Users\avrahamy\AppData\Local\Temp\rocket_api_qfxq054s
2025-06-21 06:51:46,431 - rocket_api_bridge - INFO - 🚀 Node.js API bridge started successfully
2025-06-21 06:51:46,432 - __main__ - INFO - ✅ API Connection established
2025-06-21 06:51:46,508 - __main__ - INFO - Status: 🟢 מחובר ל-API
2025-06-21 06:51:46,509 - alert_engine - INFO - ✅ Connected to Rocket Alert API
2025-06-21 06:51:46,510 - __main__ - INFO - Status: 🟡 מפעיל מערכת ניטור...
2025-06-21 06:51:46,511 - alert_engine - INFO - ✅ Alert monitoring started successfully
2025-06-21 06:51:46,564 - __main__ - INFO - 🚀 Auto-started monitoring
2025-06-21 06:51:46,567 - rocket_api_bridge - INFO - Node.js stdout: 🔧 Current working directory: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_qfxq054s
🔧 Script arguments: [
  'C:\\Program Files\\nodejs\\node.exe',
  'C:\\Users\\avrahamy\\AppData\\Local\\Temp\\rocket_api_qfxq054s\\api_bridge.js',
  'C:\\Users\\avrahamy\\AppData\\Local\\Temp\\rocket_api_qfxq054s'
]
🔧 Temp directory: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_qfxq054s
✅ Successfully loaded RocketAlertAPI
🚀 Starting Rocket Alert API Bridge...
🚀 Initializing API Bridge...
✅ API Bridge initialized successfully
📂 Results file: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_qfxq054s\api_results.json
📂 Command file: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_qfxq054s\api_command.json
🔄 Starting polling loop...
2025-06-21 06:51:46,569 - rocket_api_bridge - ERROR - Node.js stderr: EventSource polyfill not found. Install with: npm install eventsource
2025-06-21 06:52:15,365 - rocket_api_bridge - INFO - ✅ Copied API file to temp directory: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_7j0d65ns\rocket_alert_api.js
2025-06-21 06:52:15,367 - rocket_api_bridge - INFO - ✅ package.json created at: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_7j0d65ns\package.json
2025-06-21 06:52:15,369 - rocket_api_bridge - INFO - ✅ Node.js script created at: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_7j0d65ns\api_bridge.js
2025-06-21 06:52:15,370 - alert_engine - INFO - 🚀 Enhanced Alert Engine initialized with Rocket Alert API
2025-06-21 06:52:15,371 - alert_engine - INFO - 📂 Loaded 0 alerts from history
2025-06-21 06:52:17,118 - root - WARNING - The style 'Fusion' does not exist.
2025-06-21 06:52:17,852 - __main__ - INFO - 🚨 Enhanced Red Alert Desktop App initialized successfully!
2025-06-21 06:52:19,864 - rocket_api_bridge - INFO - 📦 Installing npm dependencies...
2025-06-21 06:52:19,876 - rocket_api_bridge - WARNING - ⚠️ npm not available or timed out: [WinError 2] The system cannot find the file specified
2025-06-21 06:52:19,877 - rocket_api_bridge - INFO - 📦 Continuing without npm dependencies - using fallback implementations
2025-06-21 06:52:19,880 - rocket_api_bridge - INFO - 🚀 Starting Node.js process: node api_bridge.js C:\Users\avrahamy\AppData\Local\Temp\rocket_api_7j0d65ns
2025-06-21 06:52:19,907 - rocket_api_bridge - INFO - 🚀 Node.js API bridge started successfully
2025-06-21 06:52:19,907 - __main__ - INFO - ✅ API Connection established
2025-06-21 06:52:19,980 - __main__ - INFO - Status: 🟢 מחובר ל-API
2025-06-21 06:52:19,982 - alert_engine - INFO - ✅ Connected to Rocket Alert API
2025-06-21 06:52:19,982 - __main__ - INFO - Status: 🟡 מפעיל מערכת ניטור...
2025-06-21 06:52:19,983 - alert_engine - INFO - ✅ Alert monitoring started successfully
2025-06-21 06:52:20,035 - __main__ - INFO - 🚀 Auto-started monitoring
2025-06-21 06:52:20,040 - rocket_api_bridge - INFO - Node.js stdout: 🔧 Current working directory: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_7j0d65ns
🔧 Script arguments: [
  'C:\\Program Files\\nodejs\\node.exe',
  'C:\\Users\\avrahamy\\AppData\\Local\\Temp\\rocket_api_7j0d65ns\\api_bridge.js',
  'C:\\Users\\avrahamy\\AppData\\Local\\Temp\\rocket_api_7j0d65ns'
]
🔧 Temp directory: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_7j0d65ns
✅ Successfully loaded RocketAlertAPI
🚀 Starting Rocket Alert API Bridge...
🚀 Initializing API Bridge...
✅ API Bridge initialized successfully
📂 Results file: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_7j0d65ns\api_results.json
📂 Command file: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_7j0d65ns\api_command.json
🔄 Starting polling loop...
2025-06-21 06:52:20,042 - rocket_api_bridge - ERROR - Node.js stderr: EventSource polyfill not found. Install with: npm install eventsource
2025-06-21 06:52:34,601 - __main__ - INFO - 🚪 Quitting application...
2025-06-21 06:52:37,610 - __main__ - WARNING - ❌ API Connection lost
2025-06-21 06:52:37,682 - __main__ - INFO - Status: 🔴 מנותק מ-API
2025-06-21 06:52:37,685 - alert_engine - WARNING - ❌ Disconnected from Rocket Alert API
2025-06-21 06:52:37,686 - rocket_api_bridge - INFO - 🛑 API bridge stopped
2025-06-21 06:52:37,686 - __main__ - INFO - Status: 🔴 מערכת ניטור מופסקת
2025-06-21 06:52:37,688 - alert_engine - INFO - 🛑 Alert monitoring stopped
2025-06-21 06:52:37,689 - __main__ - WARNING - ❌ API Connection lost
2025-06-21 06:52:37,747 - __main__ - INFO - Status: 🔴 מנותק מ-API
2025-06-21 06:52:37,748 - alert_engine - WARNING - ❌ Disconnected from Rocket Alert API
2025-06-21 06:52:37,749 - rocket_api_bridge - ERROR - Node.js process error: ProcessError.Crashed
2025-06-21 06:52:37,749 - alert_engine - ERROR - API Error: Node.js process error: ProcessError.Crashed
2025-06-21 06:52:37,750 - __main__ - ERROR - Alert Engine Error: שגיאת API: Node.js process error: ProcessError.Crashed
2025-06-21 06:52:37,751 - __main__ - INFO - Status: ⚠️ שגיאה בחיבור ל-API
2025-06-21 06:52:37,752 - __main__ - WARNING - ❌ API Connection lost
2025-06-21 06:52:37,810 - __main__ - INFO - Status: 🔴 מנותק מ-API
2025-06-21 06:52:37,811 - alert_engine - WARNING - ❌ Disconnected from Rocket Alert API
2025-06-21 06:52:37,812 - rocket_api_bridge - WARNING - Node.js process finished with code: 62097
2025-06-21 06:52:37,812 - alert_engine - ERROR - API Error: API process crashed with code: 62097
2025-06-21 06:52:37,813 - __main__ - ERROR - Alert Engine Error: שגיאת API: API process crashed with code: 62097
2025-06-21 06:52:37,814 - __main__ - INFO - Status: ⚠️ שגיאה בחיבור ל-API
2025-06-21 06:52:37,835 - __main__ - WARNING - ❌ API Connection lost
2025-06-21 06:52:37,901 - __main__ - INFO - Status: 🔴 מנותק מ-API
2025-06-21 06:52:37,902 - alert_engine - WARNING - ❌ Disconnected from Rocket Alert API
2025-06-21 06:52:37,903 - rocket_api_bridge - INFO - 🛑 API bridge stopped
2025-06-21 06:52:37,938 - __main__ - INFO - ✅ Cleanup completed
2025-06-21 06:52:57,661 - rocket_api_bridge - INFO - ✅ Copied API file to temp directory: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_op14kl0h\rocket_alert_api.js
2025-06-21 06:52:57,663 - rocket_api_bridge - INFO - ✅ package.json created at: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_op14kl0h\package.json
2025-06-21 06:52:57,666 - rocket_api_bridge - INFO - ✅ Node.js script created at: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_op14kl0h\api_bridge.js
2025-06-21 06:52:57,667 - alert_engine - INFO - 🚀 Enhanced Alert Engine initialized with Rocket Alert API
2025-06-21 06:52:57,669 - alert_engine - INFO - 📂 Loaded 0 alerts from history
2025-06-21 06:52:59,148 - root - WARNING - The style 'Fusion' does not exist.
2025-06-21 06:53:00,072 - __main__ - INFO - 🚨 Enhanced Red Alert Desktop App initialized successfully!
2025-06-21 06:53:02,083 - __main__ - INFO - Status: 🔧 בודק חיבור ל-API...
2025-06-21 06:53:02,086 - rocket_api_bridge - INFO - 🧪 Running API connection test...
2025-06-21 06:53:02,977 - rocket_api_bridge - ERROR - ❌ API connection test failed (code 3221226505)
2025-06-21 06:53:02,978 - rocket_api_bridge - ERROR - Error output: EventSource polyfill not found. Install with: npm install eventsource
Assertion failed: !(handle->flags & UV_HANDLE_CLOSING), file src\win\async.c, line 76

2025-06-21 06:53:02,978 - rocket_api_bridge - ERROR - Standard output: ðŸ§ª Testing API connection...
ðŸ”§ Node.js version: v24.0.0
ðŸ”§ Working directory: C:\Users\avrahamy\AppData\Local\Temp\rocket_api_op14kl0h
âœ… Successfully loaded RocketAlertAPI
âœ… RocketAlertAPI instance created
âœ… API test successful: {
  "success": true,
  "error": null,
  "payload": {
    "date": "2025-06-20",
    "alerts": [
      {
        "name": "×¡×ž×¨",
        "englishName": "Samar",
        "lat": 29.834,
        "lon": 35.0222,
        "taCityId": 16,
        "alertTypeId": 1,
        "countdownSec": 90,
        "areaNameHe": "×¢×¨×‘×”",
        "areaNameEn": "Arabah",
        "timeStamp": "2025-06-20 15:43:44"
      }
    ]
  }
}

2025-06-21 06:53:02,981 - alert_engine - WARNING - ⚠️ API connection test failed, but continuing anyway
